time_utc,+X_HK,-X_HK,+Y_HK,-Y_HK,+Z_HK,-Z_HK,BPB_HK,BAT_HK,COM_UHF_HK,t_s,-X_V,+Y_V,-Y_V,+Z_V,-Z_V,-X_I,+Y_I,-Y_I,+Z_I,-Z_I
2024-10-07T00:19:47Z,-30.65185546875,18.360573851841163,15.45409196001725,15.677860999112486,8.27634267367758,2.3068880316259346,13.550748926599852,8.372399036931995,9.932014190890357,3335687.0,5.340576171875,1.51214599609375,4.925537109375,2.52532958984375,4.0618896484375,0.1804687499999999,0.00515625,0.00515625,0.0,0.00515625
2024-10-07T00:19:53Z,-27.47802734375,18.807242114660394,15.342195322591463,15.78973340428091,8.051499733739345,2.3068880316259346,13.550748926599852,8.372399036931995,9.932014190890357,3335693.0,1.42364501953125,1.312255859375,5.35736083984375,1.4007568359375,5.16204833984375,0.00515625,0.00515625,0.1701562499999999,0.0,0.00515625
2024-10-07T00:19:59Z,-31.99462890625,18.807242114660394,14.782590886648022,16.348974356250878,7.714173848866718,2.3068880316259346,13.326672312593118,8.372399036931995,9.932014190890357,3335699.0,1.30462646484375,4.72412109375,1.3153076171875,4.6295166015625,3.21044921875,0.00515625,0.0309374999999999,0.00515625,0.0103125,0.00515625
2024-10-07T00:20:05Z,-36.14501953125,18.360573851841163,15.006456917795528,16.12530218324907,7.039300591629992,2.4197338975154814,13.326672312593118,8.372399036931995,9.932014190890357,3335705.0,5.10101318359375,5.37261962890625,1.31683349609375,5.31768798828125,2.02789306640625,0.00515625,0.1546874999999999,0.00515625,0.020625,0.00515625
2024-10-07T00:20:11Z,-32.11669921875,18.360573851841163,15.565980518274388,15.677860999112486,7.489248921384458,2.3068880316259346,13.550748926599852,8.372399036931995,9.932014190890357,3335711.0,5.33294677734375,1.33209228515625,5.21697998046875,3.52020263671875,3.66973876953125,0.1701562499999999,0.00515625,0.00515625,0.00515625,0.00515625
2024-10-07T00:20:17Z,-27.783203125,18.918889108661304,15.342195322591463,15.901597735528,7.264291173762658,2.3068880316259346,13.438714674982815,8.372399036931995,9.932014190890357,3335717.0,1.31072998046875,1.31072998046875,5.34210205078125,1.51519775390625,4.89959716796875,0.00515625,0.00515625,0.1753124999999999,0.0,0.00515625
2024-10-07T00:20:21Z,-33.09326171875,18.918889108661304,14.782590886648022,16.348974356250878,7.151799987908706,2.194033877399203,13.326672312593118,8.372399036931995,9.932014190890357,3335721.0,1.30462646484375,4.5654296875,1.35498046875,4.55169677734375,2.89154052734375,0.00515625,0.020625,0.00515625,0.0103125,0.00515625
2024-10-07T00:20:27Z,-37.60986328125,18.58392404407794,15.006456917795528,16.23714230321697,6.926792983128205,2.3068880316259346,13.438714674982815,8.372399036931995,9.932014190890357,3335727.0,4.11224365234375,5.37567138671875,1.31683349609375,5.3436279296875,1.593017578125,0.00515625,0.1443749999999999,0.00515625,0.0309374999999999,0.00515625
2024-10-07T00:20:33Z,-35.595703125,18.360573851841163,15.677860999112486,15.677860999112486,7.039300591629992,2.645400771586001,13.438714674982815,8.372399036931995,9.932014190890357,3335733.0,5.3375244140625,1.3885498046875,4.931640625,5.0628662109375,2.5543212890625,0.1701562499999999,0.00515625,0.00515625,0.00515625,0.00515625
2024-10-07T00:20:39Z,-27.72216796875,18.918889108661304,15.342195322591463,15.677860999112486,6.814277160604782,2.194033877399203,13.774793104561072,8.372399036931995,9.932014190890357,3335739.0,1.31988525390625,1.312255859375,5.35736083984375,1.42364501953125,5.08880615234375,0.0,0.00515625,0.1701562499999999,0.0,0.00515625
2024-10-07T00:20:45Z,-33.09326171875,18.807242114660394,14.894527946185171,16.23714230321697,6.589220866295253,2.081171433008965,13.438714674982815,8.372399036931995,9.932014190890357,3335745.0,1.30462646484375,4.327392578125,1.31378173828125,4.46319580078125,2.90985107421875,0.00515625,0.04125,0.00515625,0.00515625,0.00515625
2024-10-07T00:20:51Z,-37.6708984375,18.47225296403276,15.11837780323198,16.01345399460161,6.476680390908243,2.194033877399203,13.550748926599852,8.372399036931995,9.932014190890357,3335751.0,5.1483154296875,5.37109375,1.3153076171875,5.32379150390625,1.5869140625,0.00515625,0.1546874999999999,0.00515625,0.02578125,0.00515625
2024-10-07T00:20:57Z,-28.8818359375,18.47225296403276,15.677860999112486,15.565980518274388,6.364131694298287,2.081171433008965,13.438714674982815,8.372399036931995,9.932014190890357,3335757.0,5.32989501953125,1.30767822265625,5.2337646484375,1.5167236328125,4.656982421875,0.1701562499999999,0.00515625,0.0103125,0.0,0.00515625
2024-10-07T00:21:02Z,-27.1728515625,19.030528077443343,15.342195322591463,15.78973340428091,6.251574774663542,2.081171433008965,13.550748926599852,8.372399036931995,9.932014190890357,3335762.0,1.31072998046875,1.31378173828125,5.3497314453125,1.385498046875,5.18951416015625,0.00515625,0.00515625,0.1804687499999999,0.0,0.00515625
2024-10-07T00:21:14Z,-37.24365234375,18.47225296403276,15.230290604246669,16.01345399460161,5.8012648298123715,2.081171433008965,13.438714674982815,8.372399036931995,9.932014190890357,3335774.0,5.23529052734375,5.3131103515625,1.31683349609375,5.24444580078125,1.6998291015625,0.020625,0.2114062499999999,0.00515625,0.0154687499999999,0.00515625
2024-10-07T00:21:20Z,-28.82080078125,18.47225296403276,15.677860999112486,15.565980518274388,5.688666768000338,1.7425343405796667,13.438714674982815,8.372399036931995,9.932014190890357,3335780.0,5.2978515625,1.29852294921875,5.267333984375,1.51519775390625,4.68597412109375,0.20109375,0.00515625,0.0515625,0.0,0.00515625
2024-10-07T00:21:38Z,-37.79296875,18.360573851841163,15.230290604246669,15.78973340428091,5.1255529150385435,1.9683006966273917,13.438714674982815,8.372399036931995,9.932014190890357,3335798.0,5.328369140625,5.364990234375,1.31683349609375,5.33447265625,1.54876708984375,0.04125,0.0928124999999999,0.00515625,0.0309374999999999,0.00515625
2024-10-07T00:21:44Z,-29.79736328125,18.47225296403276,15.677860999112486,15.45409196001725,5.2381921641763505,1.8554216664274072,13.438714674982815,8.372399036931995,9.932014190890357,3335804.0,5.33447265625,1.300048828125,5.34210205078125,1.75323486328125,4.38079833984375,0.0928124999999999,0.00515625,0.0825,0.0,0.00515625
2024-10-07T00:21:50Z,-26.4404296875,19.030528077443343,15.230290604246669,16.01345399460161,4.900249686282891,1.7425343405796667,13.438714674982815,8.372399036931995,9.932014190890357,3335810.0,1.3092041015625,1.3092041015625,5.2581787109375,1.47705078125,4.89959716796875,0.00515625,0.00515625,0.1701562499999999,0.0,0.00515625
2024-10-07T00:21:56Z,-37.6708984375,18.69558709370967,14.894527946185171,16.12530218324907,4.787585703044208,1.8554216664274072,13.438714674982815,8.372399036931995,9.932014190890357,3335816.0,1.31072998046875,5.32073974609375,1.31683349609375,5.291748046875,1.580810546875,0.00515625,0.1443749999999999,0.00515625,0.04125,0.00515625
2024-10-07T00:22:02Z,-37.73193359375,18.47225296403276,15.45409196001725,15.78973340428091,4.900249686282891,1.7425343405796667,13.438714674982815,8.372399036931995,9.932014190890357,3335822.0,5.34210205078125,5.33294677734375,1.318359375,5.316162109375,1.57623291015625,0.103125,0.0515625,0.00515625,0.02578125,0.00515625
2024-10-07T00:22:07Z,-27.4169921875,18.58392404407794,15.677860999112486,15.45409196001725,4.900249686282891,1.6296387172555882,13.438714674982815,8.372399036931995,9.932014190890357,3335827.0,5.31463623046875,1.30157470703125,5.352783203125,1.5380859375,4.9224853515625,0.0515625,0.00515625,0.1392187499999999,0.0,0.00515625
2024-10-07T00:22:13Z,-26.62353515625,19.030528077443343,15.11837780323198,15.901597735528,4.674913471483546,1.5167347946245575,13.326672312593118,8.372399036931995,9.932014190890357,3335833.0,1.30767822265625,1.30615234375,5.2398681640625,1.4984130859375,4.754638671875,0.00515625,0.00515625,0.1753124999999999,0.0,0.00515625
2024-10-07T00:22:19Z,-37.6708984375,18.69558709370967,14.894527946185171,16.12530218324907,4.562232989789482,1.5167347946245575,13.326672312593118,8.372399036931995,9.932014190890357,3335839.0,1.3092041015625,5.32684326171875,1.31683349609375,5.28106689453125,1.58233642578125,0.00515625,0.1495312499999999,0.00515625,0.02578125,0.00515625
2024-10-07T00:22:25Z,-37.24365234375,18.360573851841163,15.45409196001725,15.677860999112486,4.562232989789482,1.4038225708564769,13.438714674982815,8.372399036931995,9.932014190890357,3335845.0,5.33447265625,5.31768798828125,1.31683349609375,5.23681640625,1.72271728515625,0.1289062499999999,0.0464062499999999,0.00515625,0.00515625,0.00515625
2024-10-07T00:22:31Z,-27.1728515625,18.69558709370967,15.677860999112486,15.45409196001725,4.449544256148815,1.4038225708564769,13.438714674982815,8.372399036931995,9.932014190890357,3335851.0,5.29632568359375,1.3031005859375,5.352783203125,1.495361328125,5.0323486328125,0.02578125,0.00515625,0.1495312499999999,0.0,0.00515625
2024-10-07T00:22:37Z,-25.89111328125,19.030528077443343,15.11837780323198,16.12530218324907,4.224142025775404,1.2909020441202337,13.326672312593118,8.372399036931995,9.932014190890357,3335857.0,1.30615234375,1.30157470703125,5.06134033203125,1.43585205078125,4.9346923828125,0.0,0.00515625,0.1753124999999999,0.0,0.0103125
2024-10-07T00:22:43Z,-37.85400390625,18.69558709370967,15.006456917795528,16.12530218324907,4.1114285254139915,1.4038225708564769,13.326672312593118,8.372399036931995,9.932014190890357,3335863.0,1.31072998046875,5.34515380859375,1.31683349609375,5.28564453125,1.52740478515625,0.00515625,0.1598437499999999,0.00515625,0.0154687499999999,0.00515625
2024-10-07T00:22:47Z,-37.60986328125,18.47225296403276,15.45409196001725,15.677860999112486,4.1114285254139915,1.2909020441202337,13.438714674982815,8.372399036931995,9.932014190890357,3335867.0,5.33599853515625,5.322265625,1.31683349609375,5.2764892578125,1.60675048828125,0.1185937499999999,0.0515625,0.00515625,0.0103125,0.00515625
2024-10-07T00:22:53Z,-26.86767578125,18.69558709370967,15.78973340428091,15.342195322591463,3.9987067658494126,1.1779732125832076,13.438714674982815,8.372399036931995,9.932014190890357,3335873.0,5.32073974609375,1.300048828125,5.3497314453125,1.4739990234375,4.986572265625,0.0618749999999999,0.00515625,0.1134375,0.0,0.00515625
2024-10-07T00:22:59Z,-25.64697265625,19.142159022736944,15.565980518274388,16.01345399460161,3.8859767452659426,1.2909020441202337,13.326672312593118,8.372399036931995,9.932014190890357,3335879.0,1.30767822265625,1.30615234375,5.21087646484375,1.3946533203125,5.02777099609375,0.00515625,0.00515625,0.1804687499999999,0.0,0.00515625
