time_utc,+X_HK,-X_HK,+Y_HK,-Y_HK,+Z_HK,-Z_HK,BPB_HK,BAT_HK,COM_UHF_HK,t_s,-X_V,+Y_V,-Y_V,+Z_V,-Z_V,-X_I,+Y_I,-Y_I,+Z_I,-Z_I,BAT_V,RAW_V(FAB),RAW_V(RESET),SRC_V,BAT_I,RAW_I,SRC_I
2024-09-13T18:01:54Z,-25.4638671875,6.589220866295253,7.264291173762658,-0.4039034604638232,-3.1194944109451512,17.690330406505467,1.2909020441202337,2.724942296295069,-4.288624673838427,1325814.0,5.206298828125,5.279541015625,5.19561767578125,5.1483154296875,5.23681640625,0.0103125,0.1804687499999999,0.00515625,0.0,0.0103125,4.25390625,4.25390625,4.1765625,5.15625,-0.0687498283203127,0.1777450647949217,0.1608380415039063
2024-09-13T18:03:24Z,-24.54833984375,7.601715486745391,7.714173848866718,1.2909020441202337,-2.3269497724480104,17.91377704693486,2.3068880316259346,2.724942296295069,-4.288624673838427,1325904.0,5.4046630859375,5.04302978515625,5.462646484375,5.38787841796875,5.352783203125,0.02578125,0.00515625,0.1701562499999999,0.0103125,0.0103125,4.25390625,4.25390625,4.15078125,5.28515625,-0.0374719699218745,0.1647852774902344,0.1419148002929688
2024-09-13T18:06:24Z,-25.89111328125,9.849326496815875,10.073907677859502,2.532571476893903,-1.6479520082114547,21.48455850587405,4.224142025775404,3.1177991189246086,-1.918518196383616,1326084.0,5.17425537109375,4.63409423828125,5.2978515625,5.279541015625,5.30548095703125,0.00515625,0.00515625,0.06703125,0.0360937499999999,0.0928124999999999,4.25390625,4.25390625,4.1765625,5.15625,-0.034344184082031,0.1647852774902344,0.1482225473632813
2024-09-13T18:10:54Z,-25.28076171875,11.42070949412748,12.317925775420562,3.547737099232642,-0.6300190423355616,26.26992937135235,6.814277160604782,3.1177991189246086,-1.918518196383616,1326354.0,5.40771484375,5.1361083984375,4.791259765625,5.2215576171875,5.12237548828125,0.1856249999999999,0.00515625,0.00515625,0.0,0.00515625,4.25390625,4.25390625,4.1765625,5.23359375,0.003189245996094,0.1485855433593746,0.1072221914062501
2024-09-13T18:12:24Z,-25.09765625,13.102563248449105,14.558692496778248,4.224142025775404,-2.100583749013325,27.158612772025677,7.489248921384458,3.1177991189246086,-1.918518196383616,1326444.0,5.1177978515625,5.10406494140625,5.035400390625,5.145263671875,5.16357421875,0.02578125,0.0154687499999999,0.00515625,0.0515625,0.103125,4.25390625,4.25390625,4.1765625,5.0015624999999995,-0.0218330407226563,0.1745051179687498,0.1419148002929688
2024-09-13T18:13:53Z,-25.830078125,15.11837780323198,14.67064573743018,7.151799987908706,1.0650360744135234,23.82343633907811,8.163925300844728,3.5078946620432134,0.4515882810711673,1326533.0,5.31768798828125,5.37872314453125,5.291748046875,5.3497314453125,4.9407958984375,0.020625,0.1237499999999999,0.0103125,0.04125,0.00515625,4.25390625,4.25390625,4.1765625,5.207812499999999,-0.0030663256835929,0.151825490185547,0.1135299384765625
2024-09-13T18:15:23Z,-25.341796875,14.110798584717829,15.78973340428091,6.476680390908243,2.4197338975154814,28.7125928206771,8.838306686440564,3.5078946620432134,0.4515882810711673,1326623.0,5.10406494140625,5.126953125,5.06744384765625,5.11932373046875,5.15899658203125,0.02578125,0.0464062499999999,0.0103125,0.0309374999999999,0.1495312499999999,4.25390625,4.25390625,4.1765625,4.97578125,-0.0187052548828129,0.1842249584472656,0.2018383974609375
2024-09-13T18:16:53Z,-28.33251953125,16.12530218324907,17.01979736654321,7.264291173762658,0.8391368708409033,28.7125928206771,9.737023655982568,3.5078946620432134,0.4515882810711673,1326713.0,5.29327392578125,5.36956787109375,5.23834228515625,5.3802490234375,4.59136962890625,0.0103125,0.0773437499999999,0.00515625,0.0876562499999999,0.00515625,4.25390625,4.25390625,4.15078125,5.207812499999999,0.003189245996094,0.1615453306640625,0.1261454326171876
2024-09-13T18:18:23Z,-27.47802734375,16.796221933947994,16.57261426849902,9.624712645898878,3.773238461846855,23.82343633907811,10.298456203281235,3.5078946620432134,0.4515882810711673,1326803.0,5.34820556640625,4.62188720703125,5.34820556640625,5.23834228515625,5.24139404296875,0.1134375,0.00515625,0.0721874999999999,0.00515625,0.00515625,4.25390625,4.25390625,4.1765625,5.207812499999999,-0.0187052548828129,0.1745051179687498,0.1229915590820314
2024-09-13T18:19:53Z,-27.6611328125,15.565980518274388,17.690330406505467,8.163925300844728,3.660491913774916,29.48900372252733,11.084119084742436,3.895337608076659,2.821694758525979,1326893.0,5.3192138671875,5.26275634765625,5.1849365234375,4.89044189453125,5.16204833984375,0.165,0.0154687499999999,0.00515625,0.0,0.00515625,4.25390625,4.25390625,4.1765625,5.15625,-0.0093218973632807,0.1583053838378905,0.1261454326171876
