time_utc,+X_HK,-X_HK,+Y_HK,-Y_HK,+Z_HK,-Z_HK,BPB_HK,BAT_HK,COM_UHF_HK,t_s,-X_V,+Y_V,-Y_V,+Z_V,-Z_V,-X_I,+Y_I,-Y_I,+Z_I,-Z_I
2024-09-13T08:39:20Z,-26.07421875,1.1779732125832076,-1.7610974097831154,-2.553349251003688,0.9520906277773022,1.1779732125832076,-3.6858489902954545,3.1177991189246086,-4.288624673838427,1292060.0,5.54656982421875,5.28717041015625,5.3131103515625,5.15594482421875,5.584716796875,0.05671875,0.00515625,0.00515625,0.00515625,0.1701562499999999
2024-09-13T08:39:25Z,-26.62353515625,1.4038225708564769,-1.5348149593080969,-2.4401453289085,1.0650360744135234,1.0650360744135234,-3.6858489902954545,3.1177991189246086,-4.288624673838427,1292065.0,4.63104248046875,5.4412841796875,5.218505859375,5.2581787109375,4.925537109375,0.00515625,0.3093749999999999,0.00515625,0.00515625,0.00515625
2024-09-13T08:39:30Z,-29.8583984375,1.5167347946245575,-1.5348149593080969,-2.2137625797676392,1.1779732125832076,0.9520906277773022,-3.5725613097155176,3.1177991189246086,-4.288624673838427,1292070.0,5.3253173828125,5.21087646484375,5.49774169921875,5.01861572265625,5.50384521484375,0.00515625,0.00515625,0.0464062499999999,0.0,0.2578124999999999
2024-09-13T08:39:36Z,-25.15869140625,1.6296387172555882,-1.421686261223769,-2.2137625797676392,1.4038225708564769,0.3872387033903379,-3.4592820133516327,3.1177991189246086,-4.288624673838427,1292076.0,4.45098876953125,5.57708740234375,5.1177978515625,5.2490234375,5.4931640625,0.00515625,0.20625,0.00515625,0.0,0.0103125
2024-09-13T08:39:42Z,-26.86767578125,1.4038225708564769,-1.421686261223769,-1.987413278332756,1.5167347946245575,0.1612397101308467,-3.5725613097155176,3.1177991189246086,-4.288624673838427,1292082.0,5.32379150390625,5.08270263671875,5.438232421875,5.0201416015625,5.474853515625,0.00515625,0.00515625,0.0618749999999999,0.00515625,0.2423437499999999
2024-09-13T08:39:47Z,-25.15869140625,1.7425343405796667,-1.308565912108932,-1.5348149593080969,1.9683006966273917,0.0482277296851023,-3.346011099342157,3.1177991189246086,-4.288624673838427,1292087.0,4.9652099609375,5.5389404296875,4.9346923828125,5.2337646484375,5.5694580078125,0.00515625,0.1237499999999999,0.00515625,0.0,0.0876562499999999
2024-09-13T08:39:53Z,-26.6845703125,1.4038225708564769,-1.308565912108932,-1.421686261223769,2.3068880316259346,-0.2908581689901517,-3.4592820133516327,3.1177991189246086,-4.288624673838427,1292093.0,5.22613525390625,1.79901123046875,5.3680419921875,5.13763427734375,5.5206298828125,0.00515625,0.00515625,0.00515625,0.0,0.20625
2024-09-13T08:39:59Z,-26.62353515625,1.4038225708564769,-1.308565912108932,-0.969254940105273,2.758221783416836,-0.6300190423355616,-3.1194944109451512,3.1177991189246086,-4.288624673838427,1292099.0,5.523681640625,5.5328369140625,4.486083984375,5.242919921875,5.54046630859375,0.06703125,0.06703125,0.00515625,0.00515625,0.09796875
2024-09-13T08:40:05Z,-34.55810546875,1.2909020441202337,-1.421686261223769,-0.743089336419569,3.209423038592796,-0.0647925757566412,-3.1194944109451512,3.1177991189246086,-4.288624673838427,1292105.0,5.26885986328125,5.0933837890625,5.32684326171875,5.1239013671875,5.50079345703125,0.00515625,0.00515625,0.00515625,0.00515625,0.2165624999999999
2024-09-13T08:40:11Z,-25.830078125,1.1779732125832076,-1.6479520082114547,-0.5169570842980526,3.547737099232642,-1.082350253396946,-3.346011099342157,3.1177991189246086,-4.288624673838427,1292111.0,5.5450439453125,5.51300048828125,5.10101318359375,5.328369140625,5.48858642578125,0.1856249999999999,0.0360937499999999,0.00515625,0.0,0.020625
2024-09-13T08:40:17Z,-24.7314453125,1.1779732125832076,-1.6479520082114547,-0.1778212080350769,3.9987067658494126,-1.421686261223769,-3.006248632838883,3.1177991189246086,-4.288624673838427,1292117.0,5.41839599609375,5.42144775390625,5.20477294921875,5.09490966796875,5.4931640625,0.0154687499999999,0.0154687499999999,0.00515625,0.0,0.1959375
