date,time_jst,from,to,via,info,source_log
2026-02-23,23:35:56,JS1YPT,APTT4,"WIDE1-1,WIDE2-1",">JH4DHX3>CQ,JS1YPT:HELLO! VIA BOTAN  ・(^^)",20260223.txt
2026-02-23,23:35:56,JS1YPT,APTT4,"WIDE1-1,WIDE2-1",・,20260223.txt
2026-02-23,23:36:04,JS1YKP,JS1YKP,JS1YPT,Hello.This is ChibaTech.,20260223.txt
2026-02-23,23:36:10,JH4DHX-3,CQ,JS1YPT,"Hello!  DE JH4DHX/3 Takatsuki-city, Osaka  PM74TU.  v(^^)",20260223.txt
2026-02-23,23:36:12,JS1YPT,APTT4,"WIDE1-1,WIDE2-1",">JH4DHX-3>CQ,JS1YPT:Hello!  DE JH4DHX/3 Takatsuki-city,@Osaka  PM74TU.  v(^^)",20260223.txt
2026-02-23,23:36:13,JS1YPT,APTT4,"WIDE1-1,WIDE2-1",ｭ,20260223.txt
2026-02-23,23:36:15,JS1YPT,APTT4,"WIDE1-1,WIDE2-1",m,20260223.txt
2026-02-23,23:36:17,JS1YPT,APTT4,"WIDE1-1,WIDE2-1",ｭ,20260223.txt
2026-02-23,23:36:20,JS1YKP,JS1YKP,JS1YPT,Hello.This is ChibaTech.,20260223.txt
2026-02-23,23:36:29,JS1YKP,JS1YKP,JS1YPT,Hello.This is ChibaTech.,20260223.txt
2026-02-23,23:36:33,JS1YPT,APTT4,"WIDE1-1,WIDE2-1",">JS1YKP>JS1YKP,JS1YPT:､ello.This is ChibaTech.",20260223.txt
2026-02-23,23:36:33,JS1YPT,APTT4,"WIDE1-1,WIDE2-1",・,20260223.txt
2026-02-23,23:36:35,JS1YPT,APTT4,"WIDE1-1,WIDE2-1",">JS1YKP>JS1YK・,JS1YPT:､ello.This is ChibaTecﾐ.",20260223.txt
2026-02-23,23:36:35,JS1YPT,APTT4,"WIDE1-1,WIDE2-1",k,20260223.txt
2026-02-23,23:36:37,JS1YPT,APTT4,"WIDE1-1,WIDE2-1",">JS1YKP>JSaYKP,JS1YPT:､ello.This is Chibaｨech.",20260223.txt
2026-02-23,23:36:37,JS1YPT,APTT4,"WIDE1-1,WIDE2-1",k,20260223.txt
2026-02-23,23:37:01,JH4DHX-3,CQ,JS1YPT,"Hello!  DE JH4DHX/3 Takatsuki-city, Osaka  PM74TU.  v(^^)",20260223.txt
2026-02-23,23:37:04,JS1YPT,APTT4,"WIDE1-1,WIDE2-1",">JH4DHX-3>CQ,JS1YPT:Hello!・ DE JH4DHX/3 Takatsuki]city, Osaka  PM74TU.  v(^^)",20260223.txt
2026-02-23,23:37:04,JS1YPT,APTT4,"WIDE1-1,WIDE2-1",ｭ,20260223.txt
2026-02-23,23:37:06,JS1YPT,APTT4,"WIDE1-1,WIDE2-1",ｭ,20260223.txt
2026-02-23,23:37:08,JS1YPT,APTT4,"WIDE1-1,WIDE2-1",">JH4DﾈX-3>CQ,JS1YPT:Hello!・ DE JH4DHｸ/3 Takatsuki-city, Osaka  PM74ｨU.  v(^^)",20260223.txt
2026-02-23,23:37:09,JS1YPT,APTT4,"WIDE1-1,WIDE2-1",ｭ,20260223.txt
2026-02-23,23:37:43,JS1YPT,APTT4,"WIDE1-1,WIDE2-1",">JH4XSY-1>APZ001,JS1YPT:!3604.18N/14012.43E>",20260223.txt
2026-02-23,23:37:44,JS1YPT,APTT4,"WIDE1-1,WIDE2-1",s,20260223.txt
2026-02-23,23:37:46,JS1YPT,APTT4,"WIDE1-1,WIDE2-1",">JH4XSY-1>APZ001,JS1YPT:!3604.a8N/14012.43E>",20260223.txt
2026-02-23,23:37:46,JS1YPT,APTT4,"WIDE1-1,WIDE2-1",s,20260223.txt
2026-02-23,23:38:14,JS1YKP,JS1YKP,JS1YPT,Hello.This is ChibaTech.,20260223.txt
2026-02-23,23:38:16,JS1YKP,JS1YKP,JS1YPT,Hello.This is ChibaTech.,20260223.txt
2026-02-23,23:38:19,JS1YPT,APTT4,"WIDE1-1,WIDE2-1",k,20260223.txt
2026-02-23,23:38:20,JS1YPT,APTT4,"WIDE1-1,WIDE2-1",">JS1YKP>ﾊS1YKP,JS1YPT:Hello.This is ChiﾂaTech.",20260223.txt
2026-02-23,23:38:21,JS1YPT,APTT4,"WIDE1-1,WIDE2-1",k,20260223.txt
2026-02-23,23:38:23,JS1YPT,APTT4,"WIDE1-1,WIDE2-1",">JS1YKP~JS1YKP,JS1YPT:Hello.This is Ch・baTech.",20260223.txt
2026-02-23,23:38:23,JS1YPT,APTT4,"WIDE1-1,WIDE2-1",k,20260223.txt
2026-02-24,05:54:15,JS1YPT,APTT4,"WIDE1-1,WIDE2-1",1,20260224_0559_aprs.txt
2026-02-24,05:54:17,JS1YPT,APTT4,"WIDE1-1,WIDE2-1",">JR7IMN>T0TYT6,JS1YPT:`DH l  -/`Hello`ｾia BOTAN QN00_1",20260224_0559_aprs.txt
2026-02-24,05:54:17,JS1YPT,APTT4,"WIDE1-1,WIDE2-1",1,20260224_0559_aprs.txt
2026-02-24,05:54:26,JS1YKP,JS1YKP,JS1YPT,Hello.This is ChibaTech.,20260224_0559_aprs.txt
2026-02-24,05:54:46,JS1YPT,APTT4,"WIDE1-1,WIDE2-1",1,20260224_0559_aprs.txt
2026-02-24,05:54:48,JS1YPT,APTT4,"WIDE1-1,WIDE2-1",">JR7IMN>T0TYT6,JS1YPT:`・H l  -/`Hello via BOTAN QN00_1`",20260224_0559_aprs.txt
2026-02-24,05:54:48,JS1YPT,APTT4,"WIDE1-1,WIDE2-1",1,20260224_0559_aprs.txt
2026-02-24,05:55:18,JR7IMN,T0TYT6,JS1YPT,`DH,20260224_0559_aprs.txt
2026-02-24,05:55:20,JS1YPT,APTT4,"WIDE1-1,WIDE2-1",">JR7IMN>T`TYT6,JS1YPT:`DH l  -/`Hello via BOT｡N QN00_1",20260224_0559_aprs.txt
2026-02-24,05:55:21,JS1YPT,APTT4,"WIDE1-1,WIDE2-1",1,20260224_0559_aprs.txt
2026-02-24,05:55:22,JS1YPT,APTT4,"WIDE1-1,WIDE2-1",">JR7IMN>T0TYT6,JS1YPT:`DH l  -/`Hellﾏ via BOT｡N QN00_1",20260224_0559_aprs.txt
2026-02-24,05:55:25,JS1YPT,APTT4,"WIDE1-1,WIDE2-1",1,20260224_0559_aprs.txt
2026-02-24,05:55:47,JR7IMN,T0TYT6,JS1YPT,`DH,20260224_0559_aprs.txt
2026-02-24,05:55:51,JS1YPT,APTT4,"WIDE1-1,WIDE2-1",">JR7IMN>T0TYT6,JS1YPT:`DH l  -/`Hello via BOTAN QN00_1",20260224_0559_aprs.txt
2026-02-24,05:55:54,JS1YPT,APTT4,"WIDE1-1,WIDE2-1",">JR7IMN>T0TYT6,JS1YPT:`DH`l  -/`Hello via BOTAN QN00_1",20260224_0559_aprs.txt
2026-02-24,05:55:54,JS1YPT,APTT4,"WIDE1-1,WIDE2-1",q,20260224_0559_aprs.txt
2026-02-24,05:55:57,JS1YKP,JS1YKP,JS1YPT,Hello.This is ChibaTech.,20260224_0559_aprs.txt
2026-02-24,05:56:06,JS1YKP,JS1YKP,JS1YPT,Hello.This is ChibaTech.,20260224_0559_aprs.txt
2026-02-24,05:56:10,JS1YPT,APTT4,"WIDE1-1,WIDE2-1",">JS1YKP>JS1YKP,JS1YPT:Hﾍllo.This is ChibaTech.",20260224_0559_aprs.txt
2026-02-24,05:56:12,JS1YPT,APTT4,"WIDE1-1,WIDE2-1",">JS1YKP>JS1YKP,JS1ｹPT:Hello.This is ChibaTech.",20260224_0559_aprs.txt
2026-02-24,05:56:12,JS1YPT,APTT4,"WIDE1-1,WIDE2-1",,20260224_0559_aprs.txt
2026-02-24,05:56:38,JS1YPT,APTT4,"WIDE1-1,WIDE2-1",1,20260224_0559_aprs.txt
2026-02-24,05:56:41,JS1YPT,APTT4,"WIDE1-1,WIDE2-1",1,20260224_0559_aprs.txt
2026-02-24,05:58:03,JS1YPT,APTT4,"WIDE1-1,WIDE2-1",1,20260224_0559_aprs.txt
