downlink_date,time_jst,kind,hex,source_log
2025-11-04,,frame,94 a6 62 b2 9a b2 60 94 a6 62 b2 a0 a8 61 03 f0 42 11 ff 00 00 03 00 f3 00 02 00 f5 00 03 00 f7 00 03 00 fa 00 03 01 04 a0 a1 01 10 00 02 01 12 00 03 01 14 00 03 01 16 00 03 01 20 a0 a1 01 3a 00 02 01 3c 00 03 01 3e 00 03 01 40 00 03 01 4a a0 a1 01 53 00 02,missionlog_20251104_1945.txt
2025-11-04,,frame,94 a6 62 b2 9a b2 60 94 a6 62 b2 a0 a8 61 03 f0 42 11 ff 00 00 04 01 55 00 03 01 58 00 03 01 5a 00 03 01 64 a0 a1 01 77 00 02 01 79 00 03 01 7b 00 03 01 7e 00 03 01 88 a0 a1 01 9a 00 02 01 9c 00 03 01 9e 00 03 01 a0 00 03 01 aa a0 a1 01 b3 00 02 01 b5 00 03,missionlog_20251104_1945.txt
2025-11-04,,frame,94 a6 62 b2 9a b2 60 94 a6 62 b2 a0 a8 61 03 f0 42 11 ff 00 00 05 01 b7 00 03 01 ba 00 03 01 c4 a0 a1 01 ce 00 02 01 d0 00 03 01 d2 00 03 01 d4 00 03 01 de a0 a1 02 17 00 02 02 19 00 03 02 1b 00 03 02 1d 00 03 02 27 a0 a1 04 b1 00 02 04 b4 00 03 04 b6 00 03,missionlog_20251104_1945.txt
2025-11-04,,frame,94 a6 62 b2 9a b2 60 94 a6 62 b2 a0 a8 61 03 f0 42 11 ff 00 00 06 04 b8 00 03 04 c2 a0 a1 14 e0 00 02 14 e3 00 03 14 e5 00 03 14 e7 00 03 14 f1 a0 a1 15 20 00 02 15 22 00 03 15 24 00 03 15 26 00 03 15 30 a0 a1 15 63 00 02 15 65 00 03 15 67 00 03 15 69 00 03,missionlog_20251104_1945.txt
2025-11-04,,frame,94 a6 62 b2 9a b2 60 94 a6 62 b2 a0 a8 61 03 f0 42 11 ff 00 00 07 15 73 a0 a1 15 b0 00 02 15 b2 00 03 15 b4 00 03 15 b6 00 03 15 c0 a0 a1 16 13 00 02 16 15 00 03 16 17 00 03 16 1a 00 03 16 23 a0 a1 16 81 00 02 16 83 00 03 16 85 00 03 16 88 00 03 16 92 a0 a1,missionlog_20251104_1945.txt
2025-11-04,,frame,94 a6 62 b2 9a b2 60 94 a6 62 b2 a0 a8 61 03 f0 42 11 ff 00 00 08 17 16 00 02 17 18 00 03 17 1a 00 03 17 1d 00 03 17 26 a0 a1 17 36 00 02 17 38 00 03 17 3a 00 03 17 3c 00 03 17 46 a0 a1 17 56 00 02 17 58 00 03 17 5a 00 03 17 5c 00 03 17 66 a0 a1 17 73 00 02,missionlog_20251104_1945.txt
2025-11-04,,frame,94 a6 62 b2 9a b2 60 94 a6 62 b2 a0 a8 61 03 f0 42 11 ff 00 00 09 17 76 00 03 17 78 00 03 17 7a 00 03 17 84 a0 a1 17 aa 00 02 17 ac 00 03 17 ae 00 03 17 b0 00 03 17 ba a0 a1 17 c1 00 02 17 c3 00 03 17 c5 00 03 17 c7 00 03 17 d1 a0 a1 17 d8 00 02 17 da 00 03,missionlog_20251104_1945.txt
2025-11-04,,frame,94 a6 62 b2 9a b2 60 94 a6 62 b2 a0 a8 61 03 f0 42 11 ff 00 00 0a 17 dc 00 03 17 de 00 03 17 e8 a0 a1 17 f6 00 02 17 f8 00 03 17 fa 00 03 17 fd 00 03 18 06 a0 a1 18 41 00 02 18 43 00 03 18 45 00 03 18 47 00 03 18 51 a0 a1 18 57 00 02 18 59 00 03 18 5b 00 03,missionlog_20251104_1945.txt
2025-11-04,,frame,94 a6 62 b2 9a b2 60 94 a6 62 b2 a0 a8 61 03 f0 42 11 ff 00 00 0b 18 5e 00 03 18 67 a0 a1 1c 86 00 02 1c 88 00 03 1c 8a 00 03 1c 8c 00 03 1c 96 a0 a1 43 9e 00 02 43 a0 00 03 43 a3 00 03 43 a5 00 03 43 af a0 a1 75 39 00 05 75 3a 00 06 ff ff ff ff ff ff ff ff,missionlog_20251104_1945.txt
2025-11-27,,cmd,42 00 11 05 b3 00 00 00 00 00 80,missionlog_20251127_1828.txt
2025-11-27,,frame,94 a6 62 b2 9a b2 60 94 a6 62 b2 a0 a8 61 03 f0 42 aa 42 00 11 05 b3 00 00 00 00 00 80 aa,missionlog_20251127_1828.txt
2025-11-27,,frame,94 a6 62 b2 9a b2 60 94 a6 62 b2 a0 a8 61 03 f0 42 11 ff 00 00 01 00 0c a0 a1 00 15 00 01 00 8a 00 02 00 8d 00 03 00 8f 00 03 00 91 00 03 00 9b a0 a1 00 a9 00 02 00 ab 00 03 00 ad 00 03 00 af 00 03 00 b9 a0 a1 00 ca 00 02 00 cc 00 03 00 cf 00 03 00 d1 00 03,missionlog_20251127_1828.txt
2025-11-27,,frame,94 a6 62 b2 9a b2 60 94 a6 62 b2 a0 a8 61 03 f0 42 11 ff 00 00 02 00 db a0 a1 00 e6 00 02 00 e8 00 03 00 ea 00 03 00 ec 00 03 00 f6 a0 a1 01 01 00 02 01 03 00 03 01 06 00 03 01 08 00 03 01 12 a0 a1 01 54 00 02 01 56 00 03 01 58 00 03 01 5a 00 03 01 64 a0 a1,missionlog_20251127_1828.txt
2025-11-27,,frame,94 a6 62 b2 9a b2 60 94 a6 62 b2 a0 a8 61 03 f0 42 11 ff 00 00 03 01 70 00 02 01 72 00 03 01 74 00 03 01 76 00 03 01 80 a0 a1 05 bc 00 02 05 be 00 03 05 c1 00 03 05 c3 00 03 05 cd a0 a1 05 de 00 02 05 e0 00 03 05 e2 00 03 05 e5 00 03 05 ee a0 a1 06 8b 00 02,missionlog_20251127_1828.txt
