recorded_at,source,name,line1,line2
2025-10-16T09:00:38.487616+09:00,gs_db,BOTAN,1 65943U 98067XQ  25288.42508488  .00058863  00000+0  99215-3 0  9999,2 65943  51.6323  71.1318 0003740 255.7962 104.2611 15.51098333   788
2025-10-16T09:00:46.445748+09:00,gs_db,BOTAN,1 65943U 98067XQ  25288.42508488  .00058863  00000+0  99215-3 0  9999,2 65943  51.6323  71.1318 0003740 255.7962 104.2611 15.51098333   788
2025-10-16T12:00:20.966616+09:00,gs_db,BOTAN,1 65943U 98067XQ  25288.42508488  .00058863  00000+0  99215-3 0  9999,2 65943  51.6323  71.1318 0003740 255.7962 104.2611 15.51098333   788
2025-10-16T15:00:22.176041+09:00,gs_db,BOTAN,1 65943U 98067XQ  25288.42508488  .00058863  00000+0  99215-3 0  9999,2 65943  51.6323  71.1318 0003740 255.7962 104.2611 15.51098333   788
2025-10-16T15:00:23.926958+09:00,gs_db,BOTAN,1 65943U 98067XQ  25288.42508488  .00058863  00000+0  99215-3 0  9999,2 65943  51.6323  71.1318 0003740 255.7962 104.2611 15.51098333   788
2025-10-16T18:00:27.094587+09:00,gs_db,BOTAN,1 65943U 98067XQ  25288.42508488  .00058863  00000+0  99215-3 0  9999,2 65943  51.6323  71.1318 0003740 255.7962 104.2611 15.51098333   788
2025-10-16T21:00:34.545354+09:00,gs_db,BOTAN,1 65943U 98067XQ  25288.42508488  .00058863  00000+0  99215-3 0  9999,2 65943  51.6323  71.1318 0003740 255.7962 104.2611 15.51098333   788
2025-10-16T21:00:41.724588+09:00,gs_db,BOTAN,1 65943U 98067XQ  25288.42508488  .00058863  00000+0  99215-3 0  9999,2 65943  51.6323  71.1318 0003740 255.7962 104.2611 15.51098333   788
2025-10-17T00:00:22.684405+09:00,gs_db,BOTAN,1 65943U 98067XQ  25288.42508488  .00058863  00000+0  99215-3 0  9999,2 65943  51.6323  71.1318 0003740 255.7962 104.2611 15.51098333   788
2025-10-17T03:00:12.587784+09:00,gs_db,BOTAN,1 65943U 98067XQ  25288.42508488  .00058863  00000+0  99215-3 0  9999,2 65943  51.6323  71.1318 0003740 255.7962 104.2611 15.51098333   788
2025-10-17T03:00:14.353974+09:00,gs_db,BOTAN,1 65943U 98067XQ  25288.42508488  .00058863  00000+0  99215-3 0  9999,2 65943  51.6323  71.1318 0003740 255.7962 104.2611 15.51098333   788
2025-10-17T06:00:26.54582+09:00,gs_db,BOTAN,1 65943U 98067XQ  25289.45589133  .00054551  00000+0  91678-3 0  9994,2 65943  51.6325  66.0145 0003718 262.3160  97.7408 15.51213664   944
2025-10-17T09:00:36.77702+09:00,gs_db,BOTAN,1 65943U 98067XQ  25289.45589133  .00054551  00000+0  91678-3 0  9994,2 65943  51.6325  66.0145 0003718 262.3160  97.7408 15.51213664   944
2025-10-17T09:00:40.944677+09:00,gs_db,BOTAN,1 65943U 98067XQ  25289.45589133  .00054551  00000+0  91678-3 0  9994,2 65943  51.6325  66.0145 0003718 262.3160  97.7408 15.51213664   944
2025-10-17T12:00:19.725469+09:00,gs_db,E-KAGAKU-1,1 65943U 98067XQ  25289.45589133  .00054551  00000+0  91678-3 0  9994,2 65943  51.6325  66.0145 0003718 262.3160  97.7408 15.51213664   944
2025-10-17T15:00:15.786551+09:00,gs_db,E-KAGAKU-1,1 65943U 98067XQ  25289.45589133  .00054551  00000+0  91678-3 0  9994,2 65943  51.6325  66.0145 0003718 262.3160  97.7408 15.51213664   944
2025-10-17T15:00:20.870715+09:00,gs_db,E-KAGAKU-1,1 65943U 98067XQ  25289.45589133  .00054551  00000+0  91678-3 0  9994,2 65943  51.6325  66.0145 0003718 262.3160  97.7408 15.51213664   944
2025-10-17T18:00:28.75039+09:00,gs_db,BOTAN,1 65942U 98067XP  25289.84214213  .00093276  00000+0  15420-2 0  9997,2 65942  51.6323  64.0935 0003398 268.7339  91.3261 15.51440199  1008
2025-10-17T21:00:27.691924+09:00,gs_db,BOTAN,1 65942U 98067XP  25289.84214213  .00093276  00000+0  15420-2 0  9997,2 65942  51.6323  64.0935 0003398 268.7339  91.3261 15.51440199  1008
2025-10-17T21:00:33.412536+09:00,gs_db,BOTAN,1 65942U 98067XP  25289.84214213  .00093276  00000+0  15420-2 0  9997,2 65942  51.6323  64.0935 0003398 268.7339  91.3261 15.51440199  1008
2025-10-18T00:00:20.017793+09:00,gs_db,BOTAN,1 65942U 98067XP  25289.84214213  .00093276  00000+0  15420-2 0  9997,2 65942  51.6323  64.0935 0003398 268.7339  91.3261 15.51440199  1008
2025-10-18T03:00:12.324814+09:00,gs_db,BOTAN,1 65942U 98067XP  25289.84214213  .00093276  00000+0  15420-2 0  9997,2 65942  51.6323  64.0935 0003398 268.7339  91.3261 15.51440199  1008
2025-10-18T03:00:14.044223+09:00,gs_db,BOTAN,1 65942U 98067XP  25289.84214213  .00093276  00000+0  15420-2 0  9997,2 65942  51.6323  64.0935 0003398 268.7339  91.3261 15.51440199  1008
2025-10-18T06:00:27.709528+09:00,gs_db,BOTAN,1 65942U 98067XP  25290.29302736  .00086688  00000+0  14314-2 0  9996,2 65942  51.6323  61.8547 0003381 272.7356  87.3247 15.51506681  1073
2025-10-18T09:00:40.370248+09:00,gs_db,BOTAN,1 65942U 98067XP  25290.29302736  .00086688  00000+0  14314-2 0  9996,2 65942  51.6323  61.8547 0003381 272.7356  87.3247 15.51506681  1073
2025-10-18T09:00:46.850158+09:00,gs_db,BOTAN,1 65942U 98067XP  25290.29302736  .00086688  00000+0  14314-2 0  9996,2 65942  51.6323  61.8547 0003381 272.7356  87.3247 15.51506681  1073
2025-10-18T12:00:24.475565+09:00,gs_db,BOTAN,1 65942U 98067XP  25290.29302736  .00086688  00000+0  14314-2 0  9996,2 65942  51.6323  61.8547 0003381 272.7356  87.3247 15.51506681  1073
2025-10-18T15:00:21.321685+09:00,gs_db,BOTAN,1 65942U 98067XP  25290.80830044  .00101900  00000+0  16727-2 0  9996,2 65942  51.6328  59.2953 0003493 278.0316  82.0277 15.51595034  1153
2025-10-18T15:00:26.113607+09:00,gs_db,BOTAN,1 65942U 98067XP  25290.80830044  .00101900  00000+0  16727-2 0  9996,2 65942  51.6328  59.2953 0003493 278.0316  82.0277 15.51595034  1153
2025-10-18T18:00:28.226125+09:00,gs_db,BOTAN,1 65942U 98067XP  25290.80830044  .00101900  00000+0  16727-2 0  9996,2 65942  51.6328  59.2953 0003493 278.0316  82.0277 15.51595034  1153
2025-10-18T21:00:34.28877+09:00,gs_db,BOTAN,1 65942U 98067XP  25290.80830044  .00101900  00000+0  16727-2 0  9996,2 65942  51.6328  59.2953 0003493 278.0316  82.0277 15.51595034  1153
2025-10-18T21:00:42.494138+09:00,gs_db,BOTAN,1 65942U 98067XP  25290.80830044  .00101900  00000+0  16727-2 0  9996,2 65942  51.6328  59.2953 0003493 278.0316  82.0277 15.51595034  1153
2025-10-19T00:00:16.940411+09:00,gs_db,BOTAN,1 65942U 98067XP  25291.25913949  .00093861  00000+0  15387-2 0  9999,2 65942  51.6328  57.0568 0003533 282.9538  77.1057 15.51671646  1229
2025-10-19T03:00:13.854987+09:00,gs_db,BOTAN,1 65942U 98067XP  25291.25913949  .00093861  00000+0  15387-2 0  9999,2 65942  51.6328  57.0568 0003533 282.9538  77.1057 15.51671646  1229
2025-10-19T03:00:14.532588+09:00,gs_db,BOTAN,1 65942U 98067XP  25291.25913949  .00093861  00000+0  15387-2 0  9999,2 65942  51.6328  57.0568 0003533 282.9538  77.1057 15.51671646  1229
2025-10-19T06:00:26.35929+09:00,gs_db,BOTAN,1 65942U 98067XP  25291.25913949  .00093861  00000+0  15387-2 0  9999,2 65942  51.6328  57.0568 0003533 282.9538  77.1057 15.51671646  1229
2025-10-19T09:00:34.147735+09:00,gs_db,BOTAN,1 65942U 98067XP  25291.25913949  .00093861  00000+0  15387-2 0  9999,2 65942  51.6328  57.0568 0003533 282.9538  77.1057 15.51671646  1229
2025-10-19T09:00:38.54758+09:00,gs_db,BOTAN,1 65942U 98067XP  25291.25913949  .00093861  00000+0  15387-2 0  9999,2 65942  51.6328  57.0568 0003533 282.9538  77.1057 15.51671646  1229
2025-10-19T12:00:21.833196+09:00,gs_db,BOTAN,1 65942U 98067XP  25291.25913949  .00093861  00000+0  15387-2 0  9999,2 65942  51.6328  57.0568 0003533 282.9538  77.1057 15.51671646  1229
2025-10-19T15:00:14.953274+09:00,gs_db,BOTAN,1 65942U 98067XP  25291.83875253  .00115561  00000+0  18788-2 0  9998,2 65942  51.6329  54.1768 0003573 285.2985  74.7609 15.51800049  1313
2025-10-19T15:00:17.044841+09:00,gs_db,BOTAN,1 65942U 98067XP  25291.83875253  .00115561  00000+0  18788-2 0  9998,2 65942  51.6329  54.1768 0003573 285.2985  74.7609 15.51800049  1313
2025-10-19T18:00:26.179402+09:00,gs_db,BOTAN,1 65942U 98067XP  25291.83875253  .00115561  00000+0  18788-2 0  9998,2 65942  51.6329  54.1768 0003573 285.2985  74.7609 15.51800049  1313
2025-10-19T21:00:26.322189+09:00,gs_db,BOTAN,1 65942U 98067XP  25291.83875253  .00115561  00000+0  18788-2 0  9998,2 65942  51.6329  54.1768 0003573 285.2985  74.7609 15.51800049  1313
2025-10-19T21:00:34.351469+09:00,gs_db,BOTAN,1 65942U 98067XP  25291.83875253  .00115561  00000+0  18788-2 0  9998,2 65942  51.6329  54.1768 0003573 285.2985  74.7609 15.51800049  1313
2025-10-20T00:00:23.869857+09:00,gs_db,BOTAN,1 65942U 98067XP  25291.83875253  .00115561  00000+0  18788-2 0  9998,2 65942  51.6329  54.1768 0003573 285.2985  74.7609 15.51800049  1313
2025-10-20T03:00:11.638088+09:00,gs_db,BOTAN,1 65942U 98067XP  25291.83875253  .00115561  00000+0  18788-2 0  9998,2 65942  51.6329  54.1768 0003573 285.2985  74.7609 15.51800049  1313
2025-10-20T03:00:14.37183+09:00,gs_db,BOTAN,1 65942U 98067XP  25291.83875253  .00115561  00000+0  18788-2 0  9998,2 65942  51.6329  54.1768 0003573 285.2985  74.7609 15.51800049  1313
2025-10-20T06:00:22.16424+09:00,gs_db,BOTAN,1 65942U 98067XP  25291.83875253  .00115561  00000+0  18788-2 0  9998,2 65942  51.6329  54.1768 0003573 285.2985  74.7609 15.51800049  1313
2025-10-20T09:00:26.933715+09:00,gs_db,BOTAN,1 65942U 98067XP  25291.83875253  .00115561  00000+0  18788-2 0  9998,2 65942  51.6329  54.1768 0003573 285.2985  74.7609 15.51800049  1313
2025-10-20T09:00:31.603315+09:00,gs_db,BOTAN,1 65942U 98067XP  25291.83875253  .00115561  00000+0  18788-2 0  9998,2 65942  51.6329  54.1768 0003573 285.2985  74.7609 15.51800049  1313
2025-10-20T12:00:20.843054+09:00,gs_db,BOTAN,1 65942U 98067XP  25291.83875253  .00115561  00000+0  18788-2 0  9998,2 65942  51.6329  54.1768 0003573 285.2985  74.7609 15.51800049  1313
2025-10-20T15:00:15.155204+09:00,gs_db,BOTAN,1 65942U 98067XP  25292.74027912  .00099460  00000+0  16107-2 0  9992,2 65942  51.6333  49.6969 0003643 290.8697  69.1903 15.51985811  1451
2025-10-20T15:00:17.307631+09:00,gs_db,BOTAN,1 65942U 98067XP  25292.74027912  .00099460  00000+0  16107-2 0  9992,2 65942  51.6333  49.6969 0003643 290.8697  69.1903 15.51985811  1451
2025-10-20T18:00:31.948722+09:00,gs_db,BOTAN,1 65942U 98067XP  25292.74027912  .00099460  00000+0  16107-2 0  9992,2 65942  51.6333  49.6969 0003643 290.8697  69.1903 15.51985811  1451
2025-10-20T21:00:31.886071+09:00,gs_db,BOTAN,1 65942U 98067XP  25292.74027912  .00099460  00000+0  16107-2 0  9992,2 65942  51.6333  49.6969 0003643 290.8697  69.1903 15.51985811  1451
2025-10-20T21:00:40.982262+09:00,gs_db,BOTAN,1 65942U 98067XP  25292.74027912  .00099460  00000+0  16107-2 0  9992,2 65942  51.6333  49.6969 0003643 290.8697  69.1903 15.51985811  1451
2025-10-21T00:00:24.462395+09:00,gs_db,BOTAN,1 65942U 98067XP  25293.12661355  .00103816  00000+0  16750-2 0  9995,2 65942  51.6336  47.7777 0003694 294.6995  65.3610 15.52067692  1518
2025-10-21T03:00:12.443639+09:00,gs_db,BOTAN,1 65942U 98067XP  25293.12661355  .00103816  00000+0  16750-2 0  9995,2 65942  51.6336  47.7777 0003694 294.6995  65.3610 15.52067692  1518
2025-10-21T03:00:13.694916+09:00,gs_db,BOTAN,1 65942U 98067XP  25293.12661355  .00103816  00000+0  16750-2 0  9995,2 65942  51.6336  47.7777 0003694 294.6995  65.3610 15.52067692  1518
2025-10-21T06:00:31.071701+09:00,gs_db,BOTAN,1 65942U 98067XP  25293.57731371  .00092653  00000+0  14932-2 0  9996,2 65942  51.6339  45.5368 0003760 297.6546  62.4062 15.52152860  1580
2025-10-21T15:00:14.437274+09:00,gs_db,BOTAN,1 65942U 98067XP  25293.70608123  .00091950  00000+0  14810-2 0  9993,2 65942  51.6338  44.8966 0003740 298.1320  61.9291 15.52173986  1602
2025-10-21T15:00:16.170461+09:00,gs_db,BOTAN,1 65942U 98067XP  25293.70608123  .00091950  00000+0  14810-2 0  9993,2 65942  51.6338  44.8966 0003740 298.1320  61.9291 15.52173986  1602
2025-10-21T18:00:25.061483+09:00,gs_db,BOTAN,1 65942U 98067XP  25293.70608123  .00091950  00000+0  14810-2 0  9993,2 65942  51.6338  44.8966 0003740 298.1320  61.9291 15.52173986  1602
2025-10-21T21:00:26.65441+09:00,gs_db,BOTAN,1 65942U 98067XP  25293.70608123  .00091950  00000+0  14810-2 0  9993,2 65942  51.6338  44.8966 0003740 298.1320  61.9291 15.52173986  1602
2025-10-21T21:00:32.495273+09:00,gs_db,BOTAN,1 65942U 98067XP  25293.70608123  .00091950  00000+0  14810-2 0  9993,2 65942  51.6338  44.8966 0003740 298.1320  61.9291 15.52173986  1602
2025-10-22T00:00:08.924704+09:00,gs_db,BOTAN,1 65942U 98067XP  25293.70608123  .00091950  00000+0  14810-2 0  9993,2 65942  51.6338  44.8966 0003740 298.1320  61.9291 15.52173986  1602
2025-10-22T03:00:14.859497+09:00,gs_db,BOTAN,1 65942U 98067XP  25293.70608123  .00091950  00000+0  14810-2 0  9993,2 65942  51.6338  44.8966 0003740 298.1320  61.9291 15.52173986  1602
2025-10-22T03:00:19.778933+09:00,gs_db,BOTAN,1 65942U 98067XP  25293.70608123  .00091950  00000+0  14810-2 0  9993,2 65942  51.6338  44.8966 0003740 298.1320  61.9291 15.52173986  1602
