time_utc,sec,minute,hour,day,x_plus,x_minus,y_plus,y_minus,z_plus,z_minus,bpb,v_xm,v_yp,v_ym,v_zp,v_zm,i_xm,i_yp,i_ym,i_zp,i_zm,bat_temp,bat_v,bat_i,fab_v,fab_i,src_v,src_i,elapsed_s,file,cmd_time_jst,n_cmd,session
2024-06-02T03:20:25Z,25,28,15,25,19.4580078125,18.69558709370967,15.901597735528,15.565980518274388,10.186186021632878,12.542148526166876,14.334761734150211,4.20074462890625,4.17327880859375,4.48760986328125,4.55169677734375,4.03900146484375,0.00515625,0.00515625,0.0,0.020625,0.0,3.1177991189246086,4.20234375,8.239746093750033e-05,4.2281249999999995,-0.00048095703125,4.20234375,-0.0002642578125,2215705,HK_20240603_1826_HSHK.txt,2024-06-02 18:29:43,1,20240603_1826
2024-06-02T03:20:31Z,31,28,15,25,8.77685546875,18.248886705769948,15.78973340428091,16.684422131201373,10.186186021632878,12.317925775420562,14.446731162936564,4.7515869140625,4.06494140625,5.38787841796875,4.94537353515625,5.2459716796875,0.00515625,0.00515625,0.1907812499999999,0.00515625,0.0,3.1177991189246086,4.2281249999999995,0.000244140625,4.2281249999999995,-0.000487060546875,5.18203125,-9.10400390625002e-05,2215711,HK_20240603_1826_HSHK.txt,2024-06-02 18:29:43,1,20240603_1826
2024-06-02T03:20:37Z,37,28,15,25,10.302734375,18.360573851841163,15.230290604246669,16.348974356250878,10.073907677859502,11.981530681734744,14.222784208662777,5.31768798828125,4.77752685546875,4.35333251953125,5.1025390625,1.34429931640625,0.20109375,0.00515625,0.0,0.00515625,0.0,3.1177991189246086,4.2281249999999995,0.0002410888671874,4.2281249999999995,-0.000487060546875,5.1046875,-9.506835937500014e-05,2215717,HK_20240603_1826_HSHK.txt,2024-06-02 18:29:43,1,20240603_1826
2024-06-02T03:20:43Z,43,28,15,25,16.40625,18.918889108661304,16.12530218324907,16.23714230321697,10.186186021632878,12.093670510996638,14.334761734150211,4.22515869140625,5.40313720703125,3.55682373046875,5.340576171875,1.49688720703125,0.00515625,0.1598437499999999,0.0,0.0309374999999999,0.0,3.1177991189246086,4.2281249999999995,0.0002471923828125,4.2281249999999995,-0.00048095703125,5.207812499999999,-8.29833984375003e-05,2215723,HK_20240603_1826_HSHK.txt,2024-06-02 18:29:43,1,20240603_1826
2024-06-02T03:20:49Z,49,28,15,25,19.51904296875,18.58392404407794,15.78973340428091,15.677860999112486,10.298456203281235,11.19632403340966,14.222784208662777,3.9886474609375,3.8604736328125,4.68292236328125,4.45556640625,4.06036376953125,0.00515625,0.00515625,0.0103125,0.020625,0.00515625,3.5078946620432134,4.20234375,9.1552734375e-05,4.20234375,-0.000474853515625,4.51171875,-0.000240087890625,2215729,HK_20240603_1826_HSHK.txt,2024-06-02 18:29:43,1,20240603_1826
2024-06-02T03:20:55Z,55,28,15,25,16.58935546875,18.248886705769948,15.677860999112486,16.684422131201373,10.186186021632878,10.85968474191893,14.334761734150211,4.84161376953125,3.68194580078125,5.389404296875,4.90875244140625,5.1483154296875,0.00515625,0.00515625,0.1856249999999999,0.00515625,0.0,3.5078946620432134,4.2281249999999995,0.0002471923828125,4.2281249999999995,-0.00048095703125,5.18203125,-8.701171875000024e-05,2215735,HK_20240603_1826_HSHK.txt,2024-06-02 18:29:43,1,20240603_1826
2024-06-02T03:21:01Z,1,29,15,25,21.47216796875,18.360573851841163,15.11837780323198,16.460798344096872,10.073907677859502,10.635217793271323,14.334761734150211,5.3131103515625,4.8828125,4.12750244140625,5.19866943359375,1.30462646484375,0.1959375,0.00515625,0.0,0.00515625,0.0,3.5078946620432134,4.25390625,0.0002471923828125,4.2281249999999995,-0.0004901123046875,5.1304687499999995,-9.10400390625002e-05,2215741,HK_20240603_1826_HSHK.txt,2024-06-02 18:29:43,1,20240603_1826
2024-06-02T03:21:07Z,7,29,15,25,9.63134765625,18.918889108661304,15.78973340428091,16.12530218324907,10.298456203281235,10.635217793271323,14.222784208662777,4.10919189453125,5.40313720703125,2.8350830078125,5.3436279296875,1.416015625,0.00515625,0.1598437499999999,0.0,0.0309374999999999,0.0,3.5078946620432134,4.2281249999999995,0.000244140625,4.2281249999999995,-0.00048095703125,5.207812499999999,-9.506835937500014e-05,2215747,HK_20240603_1826_HSHK.txt,2024-06-02 18:29:43,1,20240603_1826
2024-06-02T03:21:13Z,13,29,15,25,14.94140625,18.58392404407794,15.677860999112486,16.01345399460161,10.522972087321453,9.849326496815875,14.222784208662777,3.582763671875,3.4820556640625,4.60052490234375,4.5166015625,3.88946533203125,0.00515625,0.00515625,0.0464062499999999,0.0309374999999999,0.00515625,3.5078946620432134,4.20234375,0.0001373291015625,4.20234375,-0.0004779052734375,4.20234375,-0.0001998046875,2215753,HK_20240603_1826_HSHK.txt,2024-06-02 18:29:43,1,20240603_1826
2024-06-02T03:21:19Z,19,29,15,25,16.95556640625,18.248886705769948,15.342195322591463,16.908013678481176,10.522972087321453,9.512393464781391,14.334761734150211,5.035400390625,2.43377685546875,5.389404296875,4.84466552734375,5.11322021484375,0.00515625,0.00515625,0.1959375,0.0,0.0,3.5078946620432134,4.2281249999999995,0.0002410888671874,4.2281249999999995,-0.0004840087890625,5.18203125,-7.895507812500007e-05,2215759,HK_20240603_1826_HSHK.txt,2024-06-02 18:29:43,1,20240603_1826
